Patch Number,"Regional strain value, cardiac phase_1","Regional strain value, cardiac phase_2","Regional strain value, cardiac phase_3","Regional strain value, cardiac phase_4","Regional strain value, cardiac phase_5","Regional strain value, cardiac phase_6","Regional strain value, cardiac phase_7","Regional strain value, cardiac phase_8","Regional strain value, cardiac phase_9"
154,0,-0.0591441703494348,-0.0828690879364833,-0.0132273321798736,0.0227856294994344,-0.000306245665060989,-0.0403620806966647,-0.0186856273516764,0.0158603688082883
155,0,-0.0276024862049579,-0.0938484723183991,-0.0212464707152882,0.0025755979997506,-0.0137892904266046,-0.0419270478555972,-0.0291424658387582,0.00838278164501838
156,0,-0.108015276464793,-0.0967594933913938,-0.0155733519599512,0.0549308972195222,0.0192487771103675,-0.0144434878708348,-0.0297254473858973,0.0117971798430043
157,0,-0.0932065755806338,-0.0841224786203236,-0.0110468934069565,0.0407707636339163,0.0102881597347693,-0.035329262501737,-0.000719461300586199,0.0274736682941181
158,0,-0.110461206075828,-0.0749125876436196,-0.0169573896455245,0.0567623666013672,0.0113349505850886,-0.0198560686934178,-0.027969690008616,0.015830932627406
159,0,-0.0808344452160983,-0.130681347978067,-0.0265078179775163,0.0147903771175746,0.012657234410802,-0.0125246653981448,-0.0570496653216251,-0.00860766195889462
160,0,-0.0553693669431418,-0.136904726092541,-0.0245839094439066,-0.00371959864649507,0.00932910173150336,-0.0323883987394611,-0.0239533428096617,0.00663700933004807
161,0,-0.0123441147062054,-0.142608694073401,-0.0442836102598784,-0.0263394274842144,-0.00977071094504967,-0.0300330718863318,-0.0693734190385197,-0.00905072032238297
162,0,-0.0770324856464092,-0.115209587212579,-0.0112989757974638,0.0264346411093093,0.0120251773830546,-0.0136985284841391,-0.0522515573118384,-0.00438553740811398
163,0,-0.0233395303202101,-0.0944546657741381,-0.0194914937770286,0.00937601682775568,-0.0151176082906095,-0.0347917419276391,-0.0468402567791961,0.00193628327412343
164,0,-0.052231299784106,-0.0940845609594378,-0.00283829479258579,0.0277497299763299,-0.00231339693626975,-0.0385120677488036,0.00262385996239778,0.0294845571075968
165,0,-0.0882393091618642,-0.0903589478048978,-0.00674058990580062,0.0510522959296855,0.00978885462290346,-0.0271263502684,0.00744267204939586,0.0361682732065565
166,0,-0.0861073707313147,-0.0620990622279728,-0.00225815355045478,0.0583964522949532,0.00146203900765363,-0.0251516726636961,-0.0197236914952539,0.0265451031273416
167,0,-0.105675873125147,-0.0762406951037097,-0.0234889119325464,0.0678303478239288,0.0107707975164655,-0.011999026566529,-0.0258386539368585,0.0220295168455242
168,0,-0.0994694517637966,-0.0608757006295075,-0.0140869959309913,0.0572907668443738,0.00263592686761394,-0.0314125675858113,-0.000779158039116878,0.0367401690850513
